,KBP1000M,KBP1005M,KBP1006M,KBP1007M,KBP1008M,KBP1009M,KBP1010M,KBP1011M,KBP1012M,KBP1013M,KBP1014M,KBP1015M,KBP1016M,KBP1017M,KBP1020M,KBP1021M,KBP1025M,KBP1026M,KBP1027M,KBP1028M,KBP1029M,KBP1030M,KBP1031M,KBP1033M,KBP1034M,KBP1035M,KBP1036M,KBP1042M,KBP1043M,KBP1045M,KBP1046M,KBP1047M,KBP1048M,KBP1049M,KBP1050M,KBP1051M,KBP1053M,KBP1061M,KBP1062M,KBP1063M,KBP1065M,KBP1066M,KBP1067M,KBP1069M,KBP1070M,KBP1071M,KBP1072M,KBP1073M,KBP1075M,KBP1076M,KBP1077M,KBP1078M,KBP1080M,KBP1081M,KBP1082M,KBP1083M,KBP1084M,KBP1085M,KBP1086M,KBP1087M,KBP1088M,KBP1089M,KBP1090M,KBP1091M,KBP1092M,KBP1093M,KBP1100M,KBP1101M,KBP1102M,KBP1104M,KBP1107M,KBP1108M,KBP1109M,KBP1110M,KBP1111M,KBP1113M,KBP1120M,KBP1121M,KBP1122M,KBP1123M,KBP1124M,KBP1125M,KBP1126M,KBP1127M,KBP1128M,KBP1129M,KBP1130M,KBP1131M,KBP1132M,KBP1143M,KBP1144M,KBP1145M,KBP1146M,KBP1147M,KBP1150M,KBP1152M,KBP1153M,KBP1154M,KBP1155M,KBP1160M,KBP1161M,KBP1162M,KBP1163M,KBP1166M,KBP1167M,KBP1168M,KBP1169M,KBP1170M,KBP1171M,KBP1172M,KBP1173M,KBP1174M,KBP1181M,KBP1182M,KBP1183M,KBP1184M,KBP1185M,KBP1191M,KBP1192M,KBP1193M,KBP1194M,KBP1198M,KBP1199M,KBP1200M,KBP1201M,KBP1202M,KBP1203M,KBP1204M,KBP1205M,KBP1206M,KBP1207M,KBP1208M,KBP1209M,KBP1210M,KBP1211M,KBP1212M,KBP1213M,KBP1220M,KBP1221M,KBP1222M,KBP1223M,KBP1224M,KBP1225M,KBP1227M,KBP1228M,KBP1229M,KBP1230M,KBP1231M,KBP1232M,KBP1240M,KBP1241M,KBP1242M,KBP1244M,KBP1245M,KBP1246M,KBP1247M,KBP1250M,KBP1251M,KBP1252M,KBP1255M,KBP1260M,KBP1261M,KBP1261N,KBP1262M,KBP1263M,KBP1263N,KBP1264M,KBP1265M,KBP1265N,KBP1273M,KBP1274M,KBP1275M,KBP1276M,KBP1277M,KBP1278M,KBP1279M,KBP1280M,KBP1281M,KBP1290M,KBP1291M,KBP1293M,KBP1294M,KBP1295M,KBP1296M,KBP1297M,KBP1298M,KBP1299M,KBP1300M,KBP1301M,KBP1312M,KBP1313M,KBP1314M,KBP1316M,KBP1319M,KBP1320M,KBP1321M,KBP1322M,KBP1330H,KBP1330M,KBP1334M,KBP1335M,KBP1336M,KBP1338M,KBP1339M,KBP1342M,KBP1344M,KBP1345M,KBP1346M,KBP1347A,KBP1347H,KBP1347I,KBP1347M,KBP1347N,KBP1348M,KBP1349M,KBP1350M,KBP1351M,KBP1352M,KBP1353M,KBP1356H,KBP1356M,KBP1358M,KBP1359M,KBP1360M,KBP1361M,KBP1362M,KBP1363M,KBP1364M,KBP1365M,KBP1367H,KBP1367I,KBP1367M,KBP1367N,KBP1368A,KBP1368M,KBP1369A,KBP1369M,KBP1370A,KBP1370M,KBP1371A,KBP1371M,KBP1372M,KBP1373A,KBP1373M,KBP1374A,KBP1374H,KBP1374I,KBP1374M,KBP1374N,KBP1375M,KBP1380H,KBP1380I,KBP1380M,KBP1380N,KBP1381H,KBP1381M,KBP1382I,KBP1382N,KBP1383I,KBP1383N,KBP1390M,KBP1392M,KBP1401M,KBP1403M,KBP1404M,KBP1414M,KBP1415M,KBP1416M,KBP1417M,KBP1442M,KBP1449M,KBP1455M,KBP1459M,KBP1470M,KBP1471M,KBP1472M,KBP1473M,KBP1474M,KBP1475M,KBP1476M,KBP1477M,KBP1478M,KBP1479M,KBP1480M,KBP1500M,KBP1501M,KBP1502M,KBP1505M,KBP1506M,KBP1507M,KBP1508M,KBP1509M,KBP1510M,KBP1511M,KBP1512M,KBP1513M,KBP1514M,KBP1600M,KBP1601M,KBP1602M,KBP1603M,KBP1604M,KBP1605M,KBP1606M,KBP1607M,KBP1608M,KBP1609M,KBP1610M,KBP1611M,KBP1612M,KBP1613M,KBP1614M,KBP1615M,KBP1616M,KBP1617M,KBP1618M,KBP1619M,KBP1620M,KBP1621M,KBP1622M,KBP1623M,KBP1624M,KBP1625M,KBP1626M,KBP1627M,KBP1628M,KBP1629M,KBP1630M,KBP1631M,KBP1632M,KBP1633M,KBP1634M,KBP1635M,KBP1636M,KBP1637M,KBP1638M,KBP1639M,KBP1640M,KBP1641M,KBP1642M,KBP1643M,KBP1644M,KBP1645M,KBP1646M,KBP1647M,KBP1648M,KBP1649M,KBP1650M,KBP1651M,KBP1652M,KBP1653M
20131100,111280,6782,4877,294,228485,9,397,202800,548991,717,68788,6020,67401,79626,51254,503480,14,231,8194,1402,40964,4547,548991,6,31117,0,31123,406,589,912,42316,5898,48213,92,171,48476,40409,496,0,554,2279,48476,4829,5386,582888,592009,168274,338291,562441,523807,2767710,100293,21000,81557,208357,29384,436081,3203792,0,309271,294468,603739,3807531,2505,15208,17220,22067,0,76107,98173,144697,328044,1103597,93213,184700,120315,254227,69310,879641,68048,2924997,162947,290039,44302,44,681943,56429,45988,3807531,80080,49698,136420,131739,1450621,2665695,102016,95949,698721,22466,50475,170516,178,14005,2393789,113138,47765,115182,10,9331,121771,148115,1753,12.62,9.7,13023,348,13371,166539,346707,2774,519267,0,30055,2,256,497,1007,1762,10,1773,619,68,5002,2459,5467,14132,516850,702,667,0,313,105,0,270,0,347,5002,2459,55,22493,602,1814,147583,142737,4997,149,320374,163885,2770539,69263,36.702,18859,18001,1.465,24461,24220,88.861,691399,662403,583,830,1071,23646,0,5553,0,32184,500,835,17760,18595,5780,5625,1052,12456,31051,1133,32184,18940,89201,540566,507484,256323,479213,2447074,169311,494177,5113,267532,248167,15339,263506,3990564,6201,111840,1414,5386,2541820,6.97,25492,15131,2579672,2579993,17601,370852,8194,17715,330897,356807,18755,356807,3990564,356807,138201,10245,313481,14811,1111648,991286,23867,18220,89274,70490,6.98,2668946,7.35,2431226,11.09,629767,10.08,1137250,919811,9.83,2057061,6.23,32363,7750,2536274,2500266,384,8748,550,656390,645653,-25744,-789062,13510,346407.836,-10252,265273.3474,22779,102688,5,8.5,8.13,4.22,5.05,4.95,5.3,6650,23491,6012,6000,18180,1031,238,4859,23278,1993,21135,150,14956,16288,1104301,30635,47164,47001,1357501,267532,323581,329782,593469,1480,874332,986172,67914,17984,1.76,4.22,4.9,4.39,0.63,3.91,4.09,4.68,3.99,5.18,6.19,7.77,8.61,2.12,3.5,2.19,4.48,4.95,5.17,5.55,5.34,6.58,7.14,7.46,5.57,4.8,8.89,12.06,7.63,9.22,14.85,13.25,9.72,10.1,12.69,8.92,12.63,7.74,10.33,14.98,11.54,20.66,11,28.99,8.95,12.19,8.87,11,7.34,8.94,11.46,7.8,6.36,7.52
20131200,119057,5487,2756,353,226701,8,397,214047,563396,48,69310,3186,68042,80705,50621,520189,14,235,8208,1402,37849,5358,563396,2763,25228,0,27990,302,551,929,38820,7114,45933,92,179,46205,37038,47,0,553,565,46205,2725,4249,629262,594445,167870,372999,515428,499892,2779895,108165,13037,92782,210040,27193,435126,3215021,0,315603,305575,621178,3836199,5,8551,29510,32031,1,73883,105914,146924,331262,1101451,93683,184771,114093,262409,65144,886222,68822,2932366,163044,296094,45043,44,688907,57914,51099,3836199,128237,46173,131114,125052,1450728,2674878,105017,86873,695836,10866,48530,169870,124,14777,2402148,106401,48188,114855,43,9266,123381,154196,2035,12.62,9.7,11675,285,11960,174911,358009,2575,550079,0,30632,1,220,520,1000,1741,9,1750,620,72,4649,2441,4893,13585,547743,702,691,0,346,100,0,196,0,342,4649,2441,63,21485,795,1638,148437,147209,6236,0,325800,164726,2779014,69475,39.97,20857,18320,1.282,23329,22959,87.894,691542,666510,716,830,971,23351,0,5527,0,31896,500,846,18190,19036,5919,5761,1077,12758,31794,103,31896,19217,87014,549323,495702,294240,462557,2425237,169562,453853,-46504,314036,258723,15872,274595,4049917,7475,118387,1414,4249,2551547,6.13,9331,14369,2589003,2594362,17480,381743,8208,29557,329453,367218,10411,367218,4049917,367218,138642,10362,316902,14608,1109656,998832,-36092,-9480,53182,61010,4.98,2642185,6.34,2439998,10.28,636337,9.36,1132039,917655,9.67,2049694,5.85,-24024,18452,2512251,2518718,0,12000,18411,668390,664064,-9263,-798325,12980,359387.6781,35543,300816.4759,30618,115479,5,8.5,8.46,4.29,5.2,5.35,5.32,6150,15053,3178,3000,14117,708,233,4771,19121,1798,17188,136,13006,15738,1102156,25222,46300,47612,1362166,314036,344454,351929,597106,500,901932,1020319,73376,20552,1.84,4.27,4.92,4.4,0.59,3.93,4.14,4.67,4.27,5.19,6.2,7.76,8.61,1.94,3.52,2.52,4.53,5,5.2,5.6,5.37,6.59,7.2,7.61,5.52,4.81,8.9,11.96,7.63,9.17,14.85,13.12,9.74,10.09,12.69,8.97,12.54,7.71,10.29,14.93,11.56,20.71,11,29.04,8.95,12.2,8.86,10.91,7.32,8.84,11.63,8.02,6.38,7.55
20140100,106654,1446,14969,941,244727,9,397,247014,603896,709,69520,5095,67525,89616,56679,556645,16,197,7996,1402,40088,7162,603896,68,30409,0,30478,342,855,936,47258,10599,57857,92,129,58078,45126,47,0,556,2199,58078,14928,6208,581579,589825,167705,406203,519262,500729,2765304,105280,23436,117263,211518,26810,474212,3239517,0,437304,307221,744524,3984041,5305,11924,16910,22996,1,74037,97034,148160,332734,1102273,95184,183046,114695,293321,64264,897600,68863,2979368,155435,393966,46449,44,778851,57835,70953,3984041,83621,45132,133957,132019,1445202,2649753,115551,88861,705321,15641,47812,167957,173,14916,2419158,111724,48313,107121,41,9940,137742,211179,1567,12.61,9.82,10734,342,11076,175834,345488,2992,539383,0,32811,1,214,532,1040,1787,8,1795,635,76,4529,2507,4858,13710,537023,701,681,0,387,109,0,229,0,351,4529,2507,48,21240,690,1628,146678,141060,5195,0,316490,167819,2786488,69662,38.304,20632,21274,1.24,20894,22007,84.788,619252,676621,733,1030,1021,23357,0,5590,0,32231,500,851,18391,19242,5985,5825,1089,12899,32140,90,32231,19432,83650,531235,505683,316540,463621,2438344,169664,451601,28133,285903,259917,15866,275783,4204555,11549,174898,1416,6208,2583383,8.16,34144,30553,2623147,2624916,17054,408410,7996,16957,322144,347097,-20121,347097,4204555,347097,155678,10244,318778,14202,1110614,1013631,8012,2706,61194,63716,7.1,2684341,7.6,2457225,13.59,614884,9.37,1120568,937805,10.56,2058373,6.32,9744,30342,2521994,2549060,0,20534,16978,688925,681042,-52947,-851272,-12496,346892.0161,-14242,286574.0273,25188,103856,5.5,9,8.68,4.6,5.33,5.59,5.27,5431,33448,5089,8000,14612,862,232,5558,20402,2047,18193,163,10981,10222,1102976,30406,37364,50976,1372511,285903,439480,451029,669846,1455,965056,1139954,94357,27416,2,4.52,5,4.55,0.71,4.22,4.51,4.62,4.7,5.25,6.24,7.73,8.61,2.2,3.7,2.56,4.74,5.26,5.31,5.81,5.28,6.85,7.05,7.91,5.58,4.91,9.14,11.92,7.9,9.22,14.86,12.98,9.89,10.21,12.68,9.36,12.54,7.98,10.31,14.94,11.8,20.66,11.16,28.91,9.07,12.2,9.05,10.82,7.64,8.89,11.78,8.23,6.46,7.7
20140200,106946,1173,10866,525,236519,6,397,227891,578132,24,69709,6372,67723,86500,57249,537092,16,256,8125,1402,36134,4906,578132,1024,25311,0,26335,338,848,943,47070,7302,54372,92,198,54662,44941,108,0,559,646,54662,10820,7636,594362,605940,169665,403078,518328,493820,2785193,109141,18394,104928,214680,28403,466522,3251715,0,357183,307784,664967,3916681,5305,14665,14923,22773,1,72151,94925,145559,335010,1111386,96476,183244,107709,276178,67578,922657,69714,2992840,154822,328990,46241,44,713254,57969,57694,3916681,110843,45587,128158,128759,1438471,2666813,118380,88091,709419,17485,46946,168777,148,14320,2460140,101116,51322,103500,44,9081,128698,171776,1606,12.67,10.01,12186,338,12524,176937,340782,3992,540630,0,35532,1,218,533,1064,1816,2,1819,631,80,4835,2530,4760,13344,538610,708,656,0,404,107,0,244,0,362,4835,2530,49,21523,475,1572,147883,141465,5832,0,318750,169395,2803222,70081,35.021,19021,21137,1.296,22563,22392,84.813,651030,685325,790,1233,996,24430,0,5541,0,33490,500,783,19121,19903,6222,6056,1132,13411,33314,176,33490,19599,84165,528621,510609,315342,455203,2428085,171900,446409,-24119,310022,260272,16022,276293,4139485,7833,131175,1416,7636,2614254,8.67,33472,21142,2656619,2646058,17592,393362,8125,15031,321665,344820,-2277,344820,4139485,344820,147218,9732,321453,13799,1120221,1044195,-26396,-1797,34798,61919,7.52,2691417,8.56,2499668,10.27,612786,9.65,1123395,933652,10.06,2057046,5.85,-9744,3097,2512250,2552157,0,-35664,-12462,653261,668580,18844,-832428,3149,350041.3545,9301,295874.8084,27083,100271,5.5,9,8.79,4.76,5.33,5.98,5.56,5881,29062,6361,6000,18819,1100,257,10666,29743,4927,24582,234,15766,6863,1112096,25877,39469,49221,1381527,310022,400535,408368,632552,521,930454,1061629,76417,34771,2.02,4.7,5.13,4.7,0.74,4.4,4.64,4.7,4.98,5.35,6.29,7.73,8.63,2.08,3.85,2.59,4.92,5.39,5.59,6.28,5.64,6.84,6.83,7.93,5.71,5.07,9.22,11.96,8.06,8.92,15.24,12.9,9.99,10.43,12.74,9.33,12.62,8.17,10.37,15.33,11.79,20.63,11.32,28.99,9.2,12.22,9.19,10.81,7.64,8.5,11.93,8.35,6.4,7.7
20140300,107385,3226,6248,425,232061,6,397,220502,566642,503,70127,6290,67185,84348,55062,523159,15,398,7882,1402,39015,4467,566642,5903,23414,0,29318,493,845,953,40133,5081,45213,102,189,45505,37842,109,0,562,1297,45505,6216,8938,654294,666645,171010,364098,468386,520879,2845312,111411,18936,106585,214012,26809,471084,3316396,0,335702,303339,639041,3955437,6505,0,21878,23090,1,71788,94878,145933,336653,1112446,96193,183087,110080,302708,64053,947902,72903,3043065,153699,312785,49076,46,698599,58535,60360,3955437,110157,58072,129883,135512,1483331,2735037,110275,86892,720351,10840,45691,169969,98,13020,2482019,102124,50180,103519,86,10242,133082,156040,1758,12.62,10.06,11804,543,12347,172840,356002,4346,505442,0,35892,1,225,528,1093,1847,3,1850,619,77,4713,2546,4562,13317,503376,711,676,0,363,109,0,264,0,374,4713,2546,51,21883,617,1449,146086,140501,4595,0,315130,171401,2831026,70776,38.026,20783,21145,1.284,21916,21891,87.892,681303,688363,737,1230,533,26214,0,5648,0,34862,500,799,19944,20743,6490,6317,1181,13988,34732,131,34862,20235,84287,579993,553006,310686,482941,2506812,173062,407124,10476,299546,255814,16131,271945,4175127,5512,116079,1415,8938,2640356,8.73,28822,23436,2685441,2669494,16806,417951,7882,21987,321858,351727,6906,351727,4175127,351727,154025,8550,322920,13978,1121774,1064194,17382,5645,52180,67564,8.51,2737621,8.13,2522866,14.42,664280,16.08,1217286,890872,10.91,2108158,7.78,78849,35556,2591099,2587713,0,11875,4903,665136,673484,20770,-811658,10437,360478.243,3862,299736.9946,23843,101589,5.5,9,8.84,4.73,5.39,6.03,5.65,6331,28824,6277,10000,17845,971,357,12385,30586,3643,26484,459,19397,18634,1113160,23416,43693,50416,1379898,299546,386541,392053,620484,503,941110,1057189,80770,37634,1.99,4.69,5.03,4.65,0.76,4.42,4.65,4.83,4.98,5.42,6.29,7.73,8.66,2.22,3.85,2.5,4.89,5.45,5.67,6.37,5.76,6.87,6.96,7.93,5.75,5.06,9.31,11.88,8.13,9.32,15.36,12.91,10.04,10.48,12.68,9.43,12.54,8.26,10.29,15.45,12.06,20.68,11.39,28.89,9.25,12.25,9.27,10.82,7.68,9.05,11.84,8.37,6.48,7.78
20140400,111032,1126,6817,335,230411,7,397,219348,567430,21,70821,6235,67128,84163,54940,522717,15,299,7934,1402,40105,4609,567430,1450,29004,0,30454,863,785,958,49211,10816,60028,102,263,60393,46606,134,0,565,1532,60393,6801,9380,593837,649533,173200,436400,464901,532664,2850534,122257,19416,101266,224072,30520,478802,3329336,0,314913,303891,618804,3948140,7205,14702,20074,26968,1,73228,100196,154233,337902,1115454,97643,183543,115824,279988,64117,942166,73876,3033452,163779,303463,47645,46,698383,58964,57145,3948140,89403,53573,125688,137775,1490804,2734549,115986,91878,728480,16947,43819,170382,99,13063,2480991,108534,52226,111552,193,11978,130271,148090,1174,12.62,10.05,11001,360,11361,172365,359862,3757,506366,0,35953,1,229,523,1142,1895,3,1898,620,79,4777,2597,4886,13289,504311,712,700,0,374,110,0,273,0,376,4777,2597,53,22642,394,1692,154343,145673,7139,0,331885,170978,2868915,71723,38.891,21002,21558,1.153,20161,20968,89.026,668348,694010,707,1230,533,26214,0,5778,0,34962,500,532,20209,20741,6577,6401,1197,14174,34915,47,34962,20177,84057,547279,552330,353857,490059,2518216,175559,399133,12232,287314,256231,16138,272369,4157133,11159,109587,1415,9380,2637510,8.27,-2221,11078,2683220,2680572,17398,392299,7934,20208,333221,361363,9636,361363,4157133,361363,153401,7709,324304,13841,1124551,1059414,21869,2337,74049,69901,7.34,2757269,8.39,2522110,8.76,631335,11.77,1183666,928548,10.44,2112214,6.89,11174,31736,2602273,2619449,0,-25658,-565,639477,672918,17184,-794474,2446,362924.2317,-6098,293638.8715,27183,104623,5.5,9,8.93,4.62,5.53,6.01,5.74,5931,28960,6228,10000,16342,922,291,8733,25366,2214,22942,209,16233,13584,1116168,29004,44687,48326,1383593,287314,373966,385125,610052,474,915016,1024602,87947,29835,1.96,4.7,5.19,4.72,0.74,4.44,4.66,4.89,4.95,5.51,6.33,7.75,8.65,2.47,3.88,2.48,4.94,5.5,5.73,6.32,5.84,7.07,7.05,7.77,5.92,5.16,9.3,11.78,8.11,9.39,15.62,12.94,10.06,10.46,12.67,9.43,12.46,8.24,10.28,15.74,12.13,20.71,11.42,28.96,9.24,12.3,9.26,10.79,7.66,9.15,10.87,8.42,6.41,7.78
20140500,107373,0,8842,550,232105,8,397,210779,558005,616,71768,7342,67329,83000,52796,515662,15,134,8023,1402,40040,2303,558005,0,28417,2050,30467,871,904,962,45278,8836,54114,102,104,54320,42540,135,0,408,1468,54320,8823,8705,596510,632732,174989,421972,505312,536838,2868352,122951,25194,97414,229002,30840,469196,3337549,0,314977,308491,623468,3961017,3705,15375,15702,20665,1,78292,98958,146188,340125,1120769,98942,188261,100365,298146,65702,946846,74742,3042341,165474,298749,49248,44,701688,59249,58781,3961017,88614,46612,129811,135726,1527299,2757957,110395,80424,733247,16224,43203,174806,148,13307,2495710,102183,53440,112033,245,11393,129218,144843,1227,12.6,10.04,12097,401,12498,170424,366440,3883,507843,0,34203,1,254,525,1157,1937,2,1939,621,58,4849,2619,4306,13803,505803,716,721,0,356,110,0,266,0,394,4849,2619,55,22223,622,1458,160921,149977,9060,0,344261,171769,2899604,72490,38.791,21550,21431,1.224,20619,20713,89.449,686436,683735,754,1050,160,28390,0,5758,0,36612,500,954,19980,20934,6502,6328,1183,14013,34947,1664,36612,20525,86701,550554,550546,330460,492491,2552902,177446,451405,5817,281497,260351,16610,276961,4172502,9394,104901,1415,8705,2650773,8.34,12619,15119,2695840,2695691,18207,401511,8023,15837,339643,363503,2140,363503,4172502,363503,151071,7811,326583,13784,1129627,1066963,7957,3805,82006,73706,7.91,2777845,8.2,2536958,10.96,637254,11.51,1187800,959311,12.07,2147111,7.5,37330,7148,2639603,2626597,0,13866,-22686,653343,650233,2888,-791586,7038,369962.494,2179,295817.6298,24972,103308,5.5,9,9.06,4.65,5.62,6.12,5.79,5931,32088,7334,10000,18387,965,282,10880,29549,2733,26535,280,17296,12423,1121488,27715,34830,48410,1388468,281497,359336,368730,605711,507,917173,1022074,91085,24202,2.15,4.68,5.52,4.86,0.77,4.46,4.68,4.99,5.04,5.57,6.36,7.76,8.67,2.52,3.92,2.46,4.89,5.44,5.8,6.37,5.89,7.2,7.15,7.74,5.99,5.17,9.32,11.77,8.16,9.39,15.51,12.99,10.1,10.45,12.66,9.46,12.45,8.3,10.29,15.65,12.22,20.7,11.43,28.96,9.24,12.26,9.27,10.81,7.68,9.16,10.42,8.54,6.42,7.81
20140600,109114,849,7535,677,222594,8,397,222568,559438,22,72537,4758,67449,73525,56018,515715,16,111,8014,1402,39395,4328,559438,3829,26024,0,29852,877,636,967,45831,8685,54516,102,37,54654,43351,382,0,562,114,54654,7492,6892,646080,675101,177055,375413,486676,566562,2926887,132278,28641,98901,234582,33100,478568,3405455,0,302585,311074,613659,4019114,4705,15188,19318,22898,1,72105,95003,150996,342040,1126086,99620,194157,107705,321833,69073,964579,73373,3108559,166496,293826,49830,45,704264,59904,51384,4019114,128765,40618,128082,135014,1521539,2799672,127215,89613,738304,17737,38156,179666,149,14342,2520532,111189,63933,102563,248,11671,131872,146524,1085,12.61,10.03,11551,417,11968,173251,367330,3652,515737,0,34978,1,247,521,1192,1962,3,1965,620,52,4912,2637,5842,13114,514507,717,721,0,363,112,0,268,0,392,4912,2637,65,22891,481,1252,158199,153722,5043,0,341588,172603,2939133,73478,37.543,20723,21608,1.225,22102,22291,85.37,681956,700037,799,1050,160,27925,0,5789,0,36223,500,959,20169,21128,6563,6388,1194,14146,35274,949,36223,20752,86207,561978,553738,300829,516020,2546736,179570,434602,-31607,313104,262877,16702,279579,4232436,9370,101207,1415,6892,2678941,8.57,26683,30916,2722523,2726606,16808,431652,8014,19700,343173,370888,7385,370888,4232436,370888,152199,8153,328558,13726,1134496,1085391,-24222,6092,57783,79798,8.4,2780306,8.44,2562171,8.69,648185,8.95,1201923,915001,9.75,2116923,7.16,-6659,20595,2632943,2647192,0,10348,3178,663692,653411,-19468,-811055,3279,373241.4326,-1813,294005.0828,28534,103732,5.5,9,9.14,4.8,5.65,6,5.83,6431,28669,4746,10000,17552,948,327,11162,29041,2734,25995,312,21991,17089,1126806,25632,32902,47979,1389556,313104,375512,384882,621927,584,947367,1048574,90451,24809,2.21,4.71,5.54,4.89,0.74,4.46,4.68,5.08,4.8,5.63,6.4,7.76,8.67,2.42,3.93,2.49,4.94,5.53,5.81,6.31,5.93,7,7.21,7.75,6.08,5.21,9.3,11.68,8.16,9.36,15.52,12.7,10.06,10.44,12.67,9.48,12.42,8.3,10.26,15.65,12.22,20.66,11.42,29.26,9.24,12.25,9.25,10.69,7.68,9.12,10.62,8.47,6.41,7.77
20140700,111573,1053,7308,463,241597,8,397,221989,581926,227,73502,6362,67528,91516,55603,533973,16,110,8080,1402,43570,4382,581926,653,33310,0,33963,883,661,983,50784,11411,62195,102,32,62329,48257,73,0,556,631,62329,7267,5373,613990,702448,181873,361080,473854,570338,2903583,139635,22708,106897,238220,33346,495762,3399345,0,296473,310296,606769,4006114,5405,15818,27207,26503,1,76565,103069,141784,344023,1129883,100430,198173,96683,302169,68969,980870,76707,3088105,176577,284918,50899,44,710524,60589,43827,4006114,90002,48942,128881,139194,1518335,2775666,127917,88624,745349,16339,34658,182817,149,15207,2540205,104421,69978,106599,196,12637,130944,144361,1073,12.59,10.21,12472,605,13077,175834,377716,4873,488113,0,36409,2,255,500,1187,1944,3,1947,664,56,4989,2666,5619,13099,486884,722,736,0,362,113,0,269,0,402,4989,2666,63,23602,348,1368,162516,152881,7461,0,348177,173751,2979727,74493,39.643,22108,21643,1.149,20824,20261,89.813,733424,700111,647,1050,160,26678,0,5768,29,34832,500,931,19926,20857,6484,6311,1180,13975,34832,0,34832,20951,85060,557691,585112,306172,525692,2568533,184748,409118,15787,297317,261462,17362,278824,4246894,11882,102726,1415,5373,2699580,9.62,18678,20657,2741200,2747263,16959,404659,8080,27280,348615,383974,13086,383974,4246894,383974,150715,8986,330620,13650,1138193,1099037,28874,-12826,86657,66972,9.12,2827857,9.59,2581499,7.76,642751,10,1227863,900038,8.86,2127901,6.74,20650,-10361,2653593,2636831,0,-23310,-9935,640381,643476,-3591,-814646,9653,382894.1021,23605,317610.3523,31247,106383,5.75,9.25,9.1,4.95,5.77,6.1,5.95,5821,29441,6352,10000,19342,1050,335,8165,27842,3500,24044,299,18659,15348,1130609,33310,31229,49884,1395262,297317,389093,400976,616183,602,938631,1041357,80362,30052,2.23,4.89,5.47,4.95,0.77,4.65,4.87,5.22,4.92,5.79,6.3,7.9,8.68,2.14,4.03,2.57,5.15,5.65,5.94,6.39,6.03,6.91,7.26,7.74,6.17,5.34,9.51,11.66,8.37,9.29,15.67,12.75,10.18,10.63,12.66,9.68,12.4,8.51,10.24,15.8,12.44,20.71,11.57,28.96,9.4,12.24,9.46,10.71,7.87,9.05,10.77,8.58,6.61,7.93
20140800,112897,36,6207,690,243234,8,397,214836,578153,3088,74552,6781,68704,89957,54971,528797,15,255,8038,1402,45097,4259,578153,4063,31325,0,35388,822,713,986,51160,8965,60125,102,175,60402,48639,434,0,559,2255,60402,6170,4252,621350,708455,184951,386035,477371,543435,2921597,128801,19730,107609,238142,33135,492451,3414048,0,313563,310224,623787,4037835,6205,14977,25549,23398,1,82396,105795,139189,345326,1133213,101305,200407,99997,296339,68865,984470,77034,3091669,187702,285431,50824,41,724322,61040,55009,4037835,112189,46565,126045,141582,1506478,2794730,126867,86009,751514,24350,33324,184563,50,15794,2549647,107406,73434,114269,234,12521,135839,140553,1102,12.11,10.23,11811,448,12259,172624,376534,5180,489098,0,38520,1,261,504,1208,1974,3,1977,664,78,5071,2719,5797,13029,486886,734,776,0,374,113,0,258,0,409,5071,2719,55,23165,454,1868,165894,152728,7019,0,351128,175469,3021374,75534,38.259,21443,22051,1.133,19682,19738,86.838,696173,706084,649,2300,60,25982,0,6034,0,35526,500,940,20092,21033,6539,6364,1190,14092,35125,401,35526,21424,89491,553131,590505,311958,496556,2562907,187448,423308,-22186,319504,261352,17657,279009,4284868,9662,98639,1415,4252,2714348,8.58,13940,7964,2755141,2755228,18164,400235,8038,25984,362822,396844,12870,396844,4284868,396844,154386,9387,331948,13631,1141769,1104020,-9317,-4204,77340,62768,8.73,2832481,8.52,2591367,7.4,642622,11.5,1233127,922714,8.67,2155842,6.28,-1195,7318,2652398,2644149,0,-9542,-24222,630840,619254,3723,-810922,15533,398426.6477,5644,323254.1239,33243,106715,5.75,9.25,8.92,5.06,6.05,6.17,6.06,3866,26806,6770,10000,18543,1063,343,7662,26548,2811,23421,317,19158,16424,1133951,31812,35611,55139,1391576,319504,387169,396831,637126,560,929032,1027671,105213,26412,2.03,4.79,5.48,4.94,0.76,4.76,4.92,5.19,4.94,5.88,6.42,7.96,8.69,2.21,4.1,2.58,5.1,5.72,6.1,6.54,6.15,7.08,7.31,7.84,6.21,5.37,9.51,11.61,8.42,8.94,15.66,12.72,10.12,10.64,12.09,9.68,12.32,8.58,10.24,15.79,12.69,20.82,11.6,28.9,9.4,12.26,9.46,10.72,7.88,9.18,10.78,8.65,6.59,7.95
